,phen,male_count,female_count,combined_count
7605,N258,28,27,55
7606,N259,8,5,13
7607,N26,79,59,138
7608,N262,3,0,3
7609,N270,19,14,33
7610,N271,23,11,34
7611,N273,1,0,1
7612,N274,1,0,1
7613,N278,1,0,1
7614,N279,5,7,12
7615,N280,45,29,74
7616,N281,862,527,1389
7617,N282,1,0,1
7618,N283,12,0,12
7619,N284,11,0,11
7620,N287,1,0,1
7621,N288,382,270,652
7622,N289,286,193,479
7623,N291,5,3,8
7624,N298,6,8,14
7625,N300,62,63,125
7626,N301,38,192,230
7627,N302,285,288,573
7628,N303,154,202,356
7629,N304,38,23,61
7630,N306,1,0,1
7631,N308,229,316,545
7632,N309,542,749,1291
7633,N310,1,4,5
7634,N311,6,9,15
7635,N312,79,74,153
7636,N318,263,363,626
7637,N319,273,361,634
7638,N320,1660,61,1721
7639,N321,115,47,162
7640,N322,17,7,24
7641,N323,674,121,795
7642,N324,8,3,11
7643,N326,1,0,1
7644,N328,3707,2261,5968
7645,N329,439,282,721
7646,N330,2,2,4
7647,N338,1,1,2
7648,N340,5,5,10
7649,N341,12,5,17
7650,N342,62,22,84
7651,N343,0,31,31
7652,N350,8,1,9
7653,N351,5,0,5
7654,N358,67,13,80
7655,N359,1758,1142,2900
7656,N360,89,11,100
7657,N361,9,24,33
7658,N362,27,180,207
7659,N363,3,48,51
7660,N368,159,128,287
7661,N369,32,16,48
7662,N370,2,2,4
7663,N390,5290,6737,12027
7664,N391,12,16,28
7665,N392,0,4,4
7666,N393,152,4688,4840
7667,N394,306,1169,1475
7668,N398,258,175,433
7669,N399,291,230,521
7670,N40,11099,4,11103
7671,N410,218,0,218
7672,N411,883,0,883
7673,N412,9,0,9
7674,N413,4,0,4
7675,N418,16,0,16
7676,N419,534,0,534
7677,N420,80,0,80
7678,N421,172,0,172
7679,N422,111,0,111
7680,N423,14,0,14
7681,N428,551,0,551
7682,N429,362,0,362
7683,N430,4,0,4
7684,N431,11,0,11
7685,N432,16,0,16
7686,N433,1182,0,1182
7687,N434,30,0,30
7688,N44,21,0,21
7689,N450,40,0,40
7690,N459,731,0,731
7691,N46,32,0,32
7692,N47,1869,0,1869
7693,N480,191,0,191
7694,N481,266,0,266
7695,N482,115,0,115
7696,N483,20,0,20
7697,N484,254,0,254
7698,N485,31,0,31
7699,N486,714,0,714
7700,N488,407,4,411
7701,N489,66,0,66
7702,N490,3,0,3
7703,N491,7,0,7
7704,N492,126,0,126
7705,N498,23,0,23
7706,N499,4,0,4
7707,N500,72,0,72
7708,N501,536,0,536
7709,N508,1871,3,1874
7710,N509,62,0,62
7711,N510,1,0,1
7712,N511,4,0,4
7713,N512,13,0,13
7714,N518,5,0,5
7715,N600,0,215,215
7716,N601,1,449,450
7717,N602,0,238,238
7718,N603,1,239,240
7719,N604,0,226,226
7720,N608,5,302,307
7721,N609,0,37,37
7722,N61,12,373,385
7723,N62,148,500,648
7724,N63,32,1245,1277
7725,N640,0,3,3
7726,N641,3,172,175
7727,N642,0,6,6
7728,N643,0,6,6
7729,N644,1,61,62
7730,N645,6,389,395
7731,N648,3,261,264
7732,N649,1,139,140
7733,N700,0,22,22
7734,N701,0,303,303
7735,N709,0,112,112
7736,N710,0,16,16
7737,N711,0,81,81
7738,N719,0,141,141
7739,N72,0,976,976
7740,N730,0,20,20
7741,N731,0,16,16
7742,N732,0,2,2
7743,N733,0,5,5
7744,N735,0,26,26
7745,N736,2,2174,2176
7746,N738,0,8,8
7747,N739,0,213,213
7748,N741,0,1,1
7749,N750,0,268,268
7750,N751,0,316,316
7751,N758,0,8,8
7752,N759,0,4,4
7753,N760,0,163,163
7754,N761,0,23,23
7755,N762,0,149,149
7756,N763,0,39,39
7757,N764,0,160,160
7758,N765,0,25,25
7759,N766,0,46,46
7760,N768,0,96,96
7761,N770,0,4,4
7762,N771,0,188,188
7763,N800,0,1534,1534
7764,N801,0,809,809
7765,N802,0,123,123
7766,N803,0,608,608
7767,N804,0,33,33
7768,N805,0,40,40
7769,N806,0,11,11
7770,N808,0,229,229
7771,N809,0,620,620
7772,N810,0,52,52
7773,N811,0,4191,4191
7774,N812,0,3262,3262
7775,N813,0,507,507
7776,N814,0,1015,1015
7777,N815,0,578,578
7778,N816,0,3869,3869
7779,N818,0,387,387
7780,N819,0,223,223
7781,N820,0,29,29
7782,N821,0,10,10
7783,N822,0,3,3
7784,N823,0,79,79
7785,N824,0,40,40
7786,N825,0,9,9
7787,N828,0,7,7
7788,N829,0,15,15
7789,N830,0,443,443
7790,N831,0,420,420
7791,N832,0,3174,3174
7792,N833,0,109,109
7793,N834,0,6,6
7794,N835,0,68,68
7795,N836,0,15,15
7796,N837,0,5,5
7797,N838,0,466,466
7798,N839,0,114,114
7799,N840,0,6553,6553
7800,N841,0,2591,2591
7801,N842,0,128,128
7802,N843,0,54,54
7803,N848,0,22,22
7804,N849,0,36,36
7805,N850,0,796,796
7806,N851,0,158,158
7807,N852,0,971,971
7808,N854,0,681,681
7809,N855,0,5,5
7810,N856,0,54,54
7811,N857,0,23,23
7812,N858,0,2118,2118
7813,N859,0,184,184
7814,N86,0,755,755
7815,N870,0,495,495
7816,N871,0,372,372
7817,N872,0,64,64
7818,N879,0,390,390
7819,N880,1,8,9
7820,N881,0,29,29
7821,N882,0,609,609
7822,N883,0,7,7
7823,N884,0,6,6
7824,N888,1,845,846
7825,N889,0,95,95
7826,N890,0,11,11
7827,N891,1,11,12
7828,N892,0,1,1
7829,N893,0,7,7
7830,N894,0,7,7
7831,N895,0,167,167
7832,N896,0,57,57
7833,N897,0,4,4
7834,N898,1,982,983
7835,N899,0,86,86
7836,N900,0,22,22
7837,N901,0,15,15
7838,N902,0,6,6
7839,N903,0,28,28
7840,N904,0,246,246
7841,N905,0,329,329
7842,N906,0,81,81
7843,N907,0,420,420
7844,N908,0,519,519
7845,N909,0,149,149
7846,N910,0,5,5
7847,N911,0,13,13
7848,N912,0,51,51
7849,N913,0,1,1
7850,N914,0,3,3
7851,N915,0,18,18
7852,N920,2,6898,6900
7853,N921,1,2194,2195
7854,N922,0,2,2
7855,N923,0,746,746
7856,N924,0,230,230
7857,N925,0,100,100
7858,N926,0,1323,1323
7859,N930,0,922,922
7860,N938,0,1288,1288
7861,N939,0,1238,1238
7862,N940,0,17,17
7863,N941,0,843,843
7864,N942,0,15,15
7865,N943,0,111,111
7866,N944,0,44,44
7867,N945,0,36,36
7868,N946,0,1144,1144
7869,N948,0,594,594
7870,N949,0,140,140
7871,N950,0,7565,7565
7872,N951,0,139,139
7873,N952,0,1035,1035
7874,N953,0,88,88
7875,N958,0,340,340
7876,N959,0,40,40
7877,N96,0,19,19
7878,N970,0,3,3
7879,N971,0,72,72
7880,N972,0,5,5
7881,N973,0,1,1
7882,N974,0,10,10
7883,N978,0,15,15
7884,N979,0,656,656
7885,N981,0,25,25
7886,N982,1,0,1
7887,N983,0,2,2
7888,N988,0,4,4
7889,N989,0,3,3
7890,N990,73,22,95
7891,N991,55,3,58
7892,N992,0,68,68
7893,N993,0,439,439
7894,N994,8,164,172
7895,N995,32,35,67
7896,N998,80,73,153
7897,N999,7,9,16
7898,NCIN,4,14,18
7899,O001,0,153,153
7900,O002,0,2,2
7901,O008,0,2,2
7902,O009,0,52,52
7903,O010,0,3,3
7904,O011,0,4,4
7905,O019,0,6,6
7906,O020,1,80,81
7907,O021,0,887,887
7908,O028,0,2,2
7909,O029,0,5,5
7910,O030,0,4,4
7911,O031,0,22,22
7912,O033,0,12,12
7913,O034,0,560,560
7914,O036,0,7,7
7915,O038,0,10,10
7916,O039,0,451,451
7917,O040,0,1,1
7918,O041,0,51,51
7919,O043,0,2,2
7920,O044,0,62,62
7921,O045,0,1,1
7922,O046,0,3,3
7923,O048,0,8,8
7924,O049,1,716,717
7925,O063,0,1,1
7926,O064,0,6,6
7927,O069,0,9,9
7928,O071,0,3,3
7929,O073,0,1,1
7930,O074,0,6,6
7931,O076,0,1,1
7932,O078,0,1,1
7933,O079,0,1,1
7934,O080,0,8,8
7935,O081,0,20,20
7936,O082,0,1,1
7937,O088,0,4,4
7938,O089,0,1,1
7939,O100,0,37,37
7940,O102,0,1,1
7941,O109,0,6,6
7942,O11,0,10,10
7943,O120,0,63,63
7944,O121,0,46,46
7945,O122,0,11,11
7946,O13,0,352,352
7947,O140,0,62,62
7948,O141,0,44,44
7949,O149,0,152,152
7950,O150,0,1,1
7951,O151,0,2,2
7952,O152,0,6,6
7953,O159,0,2,2
7954,O16,0,430,430
7955,O172,1,3,4
7956,O173,0,3,3
7957,O178,0,2,2
7958,O181,1,0,1
7959,O200,0,362,362
7960,O208,0,57,57
7961,O209,1,283,284
7962,O210,0,95,95
7963,O211,0,23,23
7964,O212,0,22,22
7965,O218,0,13,13
7966,O219,0,41,41
7967,O220,0,13,13
7968,O221,0,6,6
7969,O222,0,2,2
7970,O223,0,11,11
7971,O224,0,20,20
7972,O225,0,1,1
7973,O228,0,3,3
7974,O229,0,3,3
7975,O230,0,8,8
7976,O231,0,2,2
7977,O233,0,1,1
7978,O234,0,87,87
7979,O235,0,49,49
7980,O239,0,26,26
7981,O240,0,45,45
7982,O241,0,3,3
7983,O243,0,2,2
7984,O244,0,102,102
7985,O249,0,20,20
7986,O260,0,14,14
7987,O262,0,42,42
7988,O263,0,10,10
7989,O264,0,4,4
7990,O265,0,8,8
7991,O266,0,19,19
7992,O267,0,42,42
7993,O268,0,905,905
7994,O269,0,308,308
7995,O271,1,1,2
7996,O273,0,1,1
7997,O280,0,7,7
7998,O281,0,42,42
7999,O283,0,18,18
8000,O285,0,3,3
8001,O288,0,2,2
8002,O289,0,6,6
8003,O291,99,116,215
8004,O294,0,1,1
8005,O300,0,197,197
8006,O301,0,10,10
8007,O302,0,2,2
8008,O309,0,2,2
8009,O310,0,1,1
8010,O311,0,5,5
8011,O312,0,11,11
8012,O318,0,11,11
8013,O320,0,67,67
8014,O321,0,502,502
8015,O322,0,61,61
8016,O323,0,30,30
8017,O324,0,42,42
8018,O325,0,62,62
8019,O326,0,9,9
8020,O328,0,67,67
8021,O329,0,25,25
8022,O330,0,2,2
8023,O331,0,3,3
8024,O332,0,1,1
8025,O333,0,2,2
8026,O334,0,2,2
8027,O335,0,11,11
8028,O338,0,1,1
8029,O339,0,23,23
8030,O340,0,14,14
8031,O341,0,77,77
8032,O342,0,884,884
8033,O343,0,24,24
8034,O344,0,41,41
8035,O345,0,6,6
8036,O346,0,5,5
8037,O347,0,64,64
8038,O348,0,32,32
8039,O349,0,5,5
8040,O350,0,14,14
8041,O351,0,96,96
8042,O352,0,4,4
8043,O353,0,2,2
8044,O355,0,2,2
8045,O357,0,2,2
8046,O358,0,51,51
8047,O359,0,43,43
8048,O360,0,221,221
8049,O361,0,16,16
8050,O362,0,5,5
8051,O363,0,35,35
8052,O364,0,49,49
8053,O365,0,196,196
8054,O366,0,130,130
8055,O367,0,6,6
8056,O368,0,749,749
8057,O369,0,142,142
8058,O40,0,86,86
8059,O410,0,109,109
8060,O411,0,11,11
8061,O418,0,82,82
8062,O419,0,6,6
8063,O420,0,290,290
8064,O421,0,198,198
8065,O422,0,7,7
8066,O429,0,408,408
8067,O430,0,12,12
8068,O431,0,77,77
8069,O438,0,96,96
8070,O439,0,14,14
8071,O440,0,56,56
8072,O441,0,81,81
8073,O458,0,2,2
8074,O459,0,30,30
8075,O460,0,1,1
8076,O468,0,34,34
8077,O469,0,446,446
8078,O470,0,139,139
8079,O471,0,473,473
8080,O479,0,174,174
8081,O48,0,908,908
8082,O60,0,494,494
8083,O600,0,2,2
8084,O601,0,2,2
8085,O603,0,5,5
8086,O610,0,86,86
8087,O611,0,18,18
8088,O618,0,4,4
8089,O619,0,11,11
8090,O620,0,43,43
8091,O621,0,29,29
8092,O622,0,156,156
8093,O623,0,59,59
8094,O624,0,37,37
8095,O628,0,2,2
8096,O629,0,11,11
8097,O630,0,314,314
8098,O631,0,1020,1020
8099,O639,0,142,142
8100,O640,0,181,181
8101,O641,0,82,82
8102,O642,0,8,8
8103,O643,0,7,7
8104,O644,0,3,3
8105,O645,0,4,4
8106,O648,0,17,17
8107,O649,0,11,11
8108,O654,0,13,13
8109,O655,0,18,18
8110,O659,0,2,2
8111,O660,0,65,65
8112,O662,0,8,8
8113,O664,0,18,18
8114,O665,0,154,154
8115,O668,0,5,5
8116,O669,0,6,6
8117,O678,0,9,9
8118,O679,0,76,76
8119,O680,0,1024,1024
8120,O681,0,684,684
8121,O682,0,337,337
8122,O683,0,25,25
8123,O688,0,385,385
8124,O689,0,228,228
8125,O690,0,17,17
8126,O691,0,195,195
8127,O692,0,179,179
8128,O693,0,5,5
8129,O694,0,4,4
8130,O695,0,1,1
8131,O698,0,75,75
8132,O699,0,31,31
8133,O700,0,1664,1664
8134,O701,0,2544,2544
8135,O702,0,138,138
8136,O703,0,8,8
8137,O709,0,75,75
8138,O711,0,2,2
8139,O712,0,2,2
8140,O713,0,9,9
8141,O714,0,65,65
8142,O715,0,13,13
8143,O716,0,6,6
8144,O717,0,16,16
8145,O718,0,37,37
8146,O719,0,14,14
8147,O720,0,153,153
8148,O721,0,765,765
8149,O722,0,125,125
8150,O723,0,4,4
8151,O730,0,133,133
8152,O731,0,30,30
8153,O745,0,6,6
8154,O746,0,12,12
8155,O747,0,1,1
8156,O748,0,1,1
8157,O750,0,57,57
8158,O751,0,1,1
8159,O752,0,100,100
8160,O753,0,7,7
8161,O754,0,4,4
8162,O755,0,6,6
8163,O756,0,196,196
8164,O757,0,131,131
8165,O758,0,119,119
8166,O759,0,5,5
8167,O800,0,1120,1120
8168,O801,0,2,2
8169,O808,0,45,45
8170,O809,0,307,307
8171,O810,0,21,21
8172,O811,0,1,1
8173,O812,0,1,1
8174,O813,0,17,17
8175,O814,0,69,69
8176,O815,0,3,3
8177,O820,0,251,251
8178,O821,0,125,125
8179,O828,0,3,3
8180,O829,0,40,40
8181,O830,0,1,1
8182,O831,0,5,5
8183,O842,0,7,7
8184,O848,0,2,2
8185,O849,0,1,1
8186,O85,0,28,28
8187,O860,0,60,60
8188,O861,0,16,16
8189,O862,0,20,20
8190,O863,0,2,2
8191,O864,0,50,50
8192,O868,0,9,9
8193,O870,0,13,13
8194,O871,0,5,5
8195,O872,0,42,42
8196,O878,0,11,11
8197,O879,0,5,5
8198,O881,0,1,1
8199,O882,0,3,3
8200,O894,0,16,16
8201,O895,0,2,2
8202,O898,0,1,1
8203,O900,0,13,13
8204,O901,0,20,20
8205,O902,0,18,18
8206,O903,0,2,2
8207,O904,0,3,3
8208,O908,0,81,81
8209,O909,0,23,23
8210,O910,0,1,1
8211,O911,0,10,10
8212,O912,0,9,9
8213,O920,0,1,1
8214,O921,0,20,20
8215,O922,0,24,24
8216,O926,0,1,1
8217,O927,0,3,3
8218,O94,0,3,3
8219,O983,0,6,6
8220,O984,0,1,1
8221,O985,0,15,15
8222,O986,0,1,1
8223,O988,0,15,15
8224,O989,0,3,3
8225,O990,0,651,651
8226,O991,0,48,48
8227,O992,0,70,70
8228,O993,0,62,62
8229,O994,0,28,28
8230,O995,0,43,43
8231,O996,0,90,90
8232,O997,0,21,21
8233,O998,0,427,427
8234,P018,0,3,3
8235,P020,0,1,1
8236,P031,0,7,7
8237,P032,0,26,26
8238,P033,0,2,2
8239,P034,0,5,5
8240,P040,0,1,1
8241,P051,0,1,1
8242,P052,0,2,2
8243,P053,0,3,3
8244,P054,0,41,41
8245,P055,0,7,7
8246,P056,0,3,3
8247,P058,0,5,5
8248,P059,0,1,1
8249,P061,0,1,1
8250,P078,0,1,1
8251,P091,0,53,53
8252,P092,0,3,3
8253,P098,0,4,4
8254,P111,0,6,6
8255,P131,0,1,1
8256,P132,0,29,29
8257,P133,0,2,2
8258,P135,0,1,1
8259,P138,0,9,9
8260,P141,0,1,1
8261,P158,0,2,2
8262,P159,3,6,9
8263,P173,0,1,1
8264,P192,0,1,1
8265,P199,0,1,1
8266,P201,0,23,23
8267,P203,0,6,6
8268,P205,0,1,1
8269,P221,0,1,1
8270,P222,0,2,2
8271,P231,0,95,95
8272,P232,0,168,168
8273,P233,0,91,91
8274,P234,0,4,4
8275,P236,0,5,5
8276,P237,0,7,7
8277,P238,0,2,2
8278,P239,0,7,7
8279,P241,0,1,1
8280,P242,0,12,12
8281,P244,0,3,3
8282,P245,0,2,2
8283,P247,0,8,8
8284,P248,0,4,4
8285,P255,0,8,8
8286,P258,0,1,1
8287,P262,0,1,1
8288,P263,0,1,1
8289,P264,0,2,2
8290,P271,0,3,3
8291,P273,0,79,79
8292,P279,0,2,2
8293,P283,2,0,2
8294,P291,0,9,9
8295,P293,0,4,4
8296,P294,0,1,1
8297,P298,0,9,9
8298,P299,0,1,1
8299,P313,0,2,2
8300,P315,0,1,1
8301,P350,0,1,1
8302,P358,1,0,1
8303,P371,1,0,1
8304,P615,0,1,1
8305,P835,3,0,3
8306,PEDW,78,60,138
8307,Q011,0,2,2
8308,Q013,0,151,151
8309,Q014,0,19,19
8310,Q018,0,2,2
8311,Q019,1,1,2
8312,Q02,0,1,1
8313,Q021,0,28,28
8314,Q022,0,5,5
8315,Q023,0,57,57
8316,Q024,0,14,14
8317,Q028,0,3,3
8318,Q029,0,4,4
8319,Q030,7,7,14
8320,Q031,1,4,5
8321,Q033,0,23,23
8322,Q034,0,29,29
8323,Q035,0,1,1
8324,Q038,1,9,10
8325,Q039,3,22,25
8326,Q040,0,1,1
8327,Q043,2,0,2
8328,Q046,6,8,14
8329,Q048,4,5,9
8330,Q049,2,3,5
8331,Q052,0,9,9
8332,Q054,3,7,10
8333,Q055,0,1,1
8334,Q057,4,4,8
8335,Q058,1,8,9
8336,Q059,44,72,116
8337,Q061,2,0,2
8338,Q062,2,2,4
8339,Q064,0,1,1
8340,Q068,3,2,5
8341,Q069,2,1,3
8342,Q070,8,44,52
8343,Q071,0,1,1
8344,Q072,0,2,2
8345,Q073,0,1,1
8346,Q074,0,494,494
8347,Q075,0,54,54
8348,Q078,1,5,6
8349,Q079,0,4,4
8350,Q082,0,1,1
8351,Q088,0,7,7
8352,Q089,0,105,105
8353,Q091,0,1,1
8354,Q092,0,8,8
8355,Q093,0,2,2
8356,Q100,12,9,21
8357,Q101,0,6,6
8358,Q102,0,2,2
8359,Q103,0,174,174
8360,Q104,0,2,2
8361,Q105,0,3,3
8362,Q106,0,1,1
8363,Q108,0,12,12
8364,Q109,0,1,1
8365,Q111,4,91,95
8366,Q112,1,13,14
8367,Q113,0,62,62
8368,Q115,0,4,4
8369,Q119,0,3,3
8370,Q120,21,35,56
8371,Q121,3,109,112
8372,Q122,0,29,29
8373,Q123,0,6,6
8374,Q124,0,31,31
8375,Q129,0,2,2
8376,Q130,1,3,4
8377,Q131,2,7,9
8378,Q132,0,1,1
8379,Q133,0,1,1
8380,Q138,1,1,2
8381,Q140,1,0,1
8382,Q141,4,9,13
8383,Q145,0,27,27
8384,Q146,0,14,14
8385,Q149,1,1,2
8386,Q150,6,5,11
8387,Q151,0,1,1
8388,Q152,0,1,1
8389,Q158,0,1,1
8390,Q159,1,1,2
8391,Q161,2,32,34
8392,Q162,0,9,9
8393,Q163,0,13,13
8394,Q164,0,1,1
8395,Q165,1,22,23
8396,Q168,0,22,22
8397,Q169,3,4,7
8398,Q170,1,3,4
8399,Q171,0,355,355
8400,Q172,0,17,17
8401,Q174,0,33,33
8402,Q175,9,5,14
8403,Q176,0,8,8
8404,Q177,0,4,4
8405,Q178,0,38,38
8406,Q179,1,3,4
8407,Q180,31,33,64
8408,Q181,15,422,437
8409,Q185,1,1,2
8410,Q188,0,245,245
8411,Q189,1,407,408
8412,Q201,0,4,4
8413,Q202,0,49,49
8414,Q203,0,1,1
8415,Q205,0,1,1
8416,Q206,0,1,1
8417,Q208,2,4,6
8418,Q209,1,0,1
8419,Q210,31,33,64
8420,Q211,209,240,449
8421,Q212,1,6,7
8422,Q213,8,6,14
8423,Q214,1,1,2
8424,Q218,3,5,8
8425,Q219,6,12,18
8426,Q221,3,85,88
8427,Q222,1,3,4
8428,Q223,0,8,8
8429,Q225,3,8,11
8430,Q228,2,0,2
8431,Q229,0,1,1
8432,Q230,20,10,30
8433,Q231,135,122,257
8434,Q232,0,1,1
8435,Q233,4,33,37
8436,Q234,0,2,2
8437,Q235,0,14,14
8438,Q238,2,3,5
8439,Q239,0,3,3
8440,Q240,4,8,12
8441,Q241,0,2,2
8442,Q242,0,3,3
8443,Q243,0,3,3
8444,Q244,3,4,7
8445,Q245,14,15,29
8446,Q246,1,8,9
8447,Q248,30,28,58
8448,Q249,23,18,41
8449,Q250,6,11,17
8450,Q251,13,10,23
8451,Q252,1,0,1
8452,Q253,5,3,8
8453,Q254,7,3,10
8454,Q256,7,10,17
8455,Q257,3,5,8
8456,Q259,0,1,1
8457,Q261,1,1,2
8458,Q263,2,5,7
8459,Q264,5,1,6
8460,Q266,0,2,2
8461,Q269,1,0,1
8462,Q271,3,3,6
8463,Q272,2,2,4
8464,Q273,38,33,71
8465,Q278,8,18,26
8466,Q279,11,13,24
8467,Q280,8,7,15
8468,Q281,1,0,1
8469,Q282,46,49,95
8470,Q283,5,6,11
8471,Q288,3,3,6
8472,Q289,2,1,3
8473,Q291,0,3,3
8474,Q300,2,3,5
8475,Q302,1,0,1
8476,Q303,5,2,7
8477,Q308,0,1,1
8478,Q309,2,5,7
8479,Q310,7,5,12
8480,Q311,0,3,3
8481,Q312,1,0,1
8482,Q313,4,2,6
8483,Q318,2,4,6
8484,Q319,2,0,2
8485,Q320,1,0,1
8486,Q324,1,0,1
8487,Q328,0,3,3
8488,Q330,1,0,1
8489,Q331,2,0,2
8490,Q333,0,1,1
8491,Q334,0,1,1
8492,Q336,1,2,3
8493,Q338,1,1,2
8494,Q339,1,0,1
8495,Q341,1,0,1
8496,Q348,0,2,2
8497,Q349,0,1,1
8498,Q351,0,6,6
8499,Q352,0,146,146
8500,Q353,0,10,10
8501,Q357,1,0,1
8502,Q358,0,1,1
8503,Q359,4,25,29
8504,Q360,1,0,1
8505,Q361,0,2,2
8506,Q369,0,2,2
8507,Q371,1,0,1
8508,Q378,0,1,1
8509,Q379,8,3,11
8510,Q380,5,2,7
8511,Q381,7,4,11
8512,Q383,2,5,7
8513,Q384,0,1,1
8514,Q385,5,2,7
8515,Q386,8,2,10
8516,Q387,98,57,155
8517,Q388,4,3,7
8518,Q390,0,2,2
8519,Q391,0,1,1
8520,Q393,1,0,1
8521,Q394,15,19,34
8522,Q396,19,9,28
8523,Q398,3,4,7
8524,Q399,7,12,19
8525,Q400,1,0,1
8526,Q401,4,6,10
8527,Q402,9,14,23
8528,Q403,7,6,13
8529,Q408,9,4,13
8530,Q409,2,1,3
8531,Q411,0,1,1
8532,Q412,0,6,6
8533,Q413,0,27,27
8534,Q418,1,0,1
8535,Q419,0,1,1
8536,Q423,0,1,1
8537,Q428,1,0,1
8538,Q429,1,0,1
8539,Q430,49,29,78
8540,Q431,9,5,14
8541,Q432,1,17,18
8542,Q433,14,16,30
8543,Q434,0,1,1
8544,Q437,0,1,1
8545,Q438,22,28,50
8546,Q439,16,26,42
8547,Q441,1,5,6
8548,Q442,0,1,1
8549,Q444,1,4,5
8550,Q445,3,8,11
8551,Q446,20,48,68
8552,Q447,2,7,9
8553,Q451,0,1,1
8554,Q453,10,5,15
8555,Q458,8,8,16
8556,Q459,3,2,5
8557,Q474,0,2,2
8558,Q484,0,7,7
8559,Q489,0,1,1
8560,Q491,0,8,8
8561,Q492,0,5,5
8562,Q493,0,19,19
8563,Q494,0,1,1
8564,Q498,0,2,2
8565,Q500,0,3,3
8566,Q501,0,3,3
8567,Q504,0,134,134
8568,Q505,0,15,15
8569,Q506,0,2,2
8570,Q509,0,1,1
8571,Q510,0,1,1
8572,Q511,0,7,7
8573,Q512,0,33,33
8574,Q513,0,108,108
8575,Q514,0,10,10
8576,Q518,0,27,27
8577,Q519,0,4,4
8578,Q520,0,2,2
8579,Q521,0,10,10
8580,Q522,0,1,1
8581,Q524,0,9,9
8582,Q525,0,23,23
8583,Q526,0,1,1
8584,Q527,0,2,2
8585,Q528,0,5,5
8586,Q530,2,0,2
8587,Q531,34,0,34
8588,Q532,8,0,8
8589,Q539,8,0,8
8590,Q540,38,0,38
8591,Q541,19,1,20
8592,Q543,0,1,1
8593,Q544,1,2,3
8594,Q545,0,1,1
8595,Q548,10,1,11
8596,Q549,65,0,65
8597,Q550,5,0,5
8598,Q551,0,3,3
8599,Q552,16,14,30
8600,Q553,0,24,24
8601,Q554,8,16,24
8602,Q555,1,8,9
8603,Q556,14,0,14
8604,Q558,4,14,18
8605,Q559,0,2,2
8606,Q560,1,0,1
8607,Q568,0,1,1
8608,Q600,61,31,92
8609,Q601,0,1,1
8610,Q602,16,12,28
8611,Q603,5,1,6
8612,Q606,1,1,2
8613,Q610,58,41,99
8614,Q611,1,0,1
8615,Q612,67,67,134
8616,Q613,117,95,212
8617,Q614,10,4,14
8618,Q615,18,12,30
8619,Q618,1,1,2
8620,Q619,13,14,27
8621,Q620,3,4,7
8622,Q621,5,3,8
8623,Q622,4,5,9
8624,Q623,1,3,4
8625,Q625,9,15,24
8626,Q628,1,5,6
8627,Q630,47,85,132
8628,Q631,38,14,52
8629,Q632,11,9,20
8630,Q633,1,0,1
8631,Q638,5,6,11
8632,Q639,3,4,7
8633,Q640,1,0,1
8634,Q641,2,2,4
8635,Q642,1,1,2
8636,Q643,17,6,23
8637,Q644,6,3,9
8638,Q647,9,2,11
8639,Q648,2,2,4
8640,Q649,2,0,2
8641,Q650,0,6,6
8642,Q651,1,5,6
8643,Q652,2,6,8
8644,Q658,10,70,80
8645,Q659,2,4,6
8646,Q660,11,4,15
8647,Q662,0,17,17
8648,Q663,4,18,22
8649,Q665,0,6,6
8650,Q666,7,0,7
8651,Q667,13,10,23
8652,Q668,39,67,106
8653,Q669,4,10,14
8654,Q670,0,3,3
8655,Q674,5,6,11
8656,Q675,7,18,25
8657,Q676,11,10,21
8658,Q677,0,1,1
8659,Q678,0,1,1
8660,Q681,0,2,2
8661,Q682,1,0,1
8662,Q688,3,8,11
8663,Q692,1,0,1
8664,Q700,1,0,1
8665,Q703,2,3,5
8666,Q710,1,2,3
8667,Q713,1,2,3
8668,Q716,0,1,1
8669,Q718,1,1,2
8670,Q719,1,3,4
8671,Q720,0,1,1
8672,Q723,1,0,1
8673,Q724,0,1,1
8674,Q728,2,2,4
8675,Q730,1,0,1
8676,Q731,0,1,1
8677,Q740,6,9,15
8678,Q741,10,9,19
8679,Q742,5,15,20
8680,Q743,0,3,3
8681,Q748,1,2,3
8682,Q750,0,2,2
8683,Q754,2,2,4
8684,Q758,2,0,2
8685,Q759,0,1,1
8686,Q760,17,38,55
8687,Q761,2,10,12
8688,Q762,1,2,3
8689,Q763,0,2,2
8690,Q764,19,32,51
8691,Q765,0,7,7
8692,Q766,1,3,4
8693,Q767,1,0,1
8694,Q769,0,1,1
8695,Q773,3,2,5
8696,Q774,4,6,10
8697,Q775,1,1,2
8698,Q777,2,2,4
8699,Q780,11,16,27
8700,Q781,1,2,3
8701,Q782,3,5,8
8702,Q784,0,3,3
8703,Q786,3,2,5
8704,Q788,0,2,2
8705,Q789,1,2,3
8706,Q790,2,5,7
8707,Q791,4,5,9
8708,Q792,0,1,1
8709,Q795,4,0,4
8710,Q796,14,49,63
8711,Q798,11,10,21
8712,Q799,1,0,1
8713,Q801,1,0,1
8714,Q803,1,1,2
8715,Q808,1,1,2
8716,Q809,3,4,7
8717,Q810,1,0,1
8718,Q812,0,1,1
8719,Q818,1,0,1
8720,Q820,2,9,11
8721,Q821,1,1,2
8722,Q822,9,8,17
8723,Q824,1,0,1
8724,Q825,16,32,48
8725,Q828,28,34,62
8726,Q829,1,3,4
8727,Q831,0,29,29
