symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
APOE	0.019522431825986643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16056458977472812	No data	No data	No data	0	1	0	0	0	0	No data	0.1554490518858096	-0.9832350084989555	0	-1	No data	0	0.75	-1
HNRNPA2B1	0.019499832142760163	0.032075743192102116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9560099999999998	No data	-0.8661179412377579	No data	0	No data	-1	-0.27419249999999984	-1	-1
CIMAP1A	0.019493805923094326	0.032065830518341366	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6850400000000001	No data	-0.17732861012710976	No data	No data	No data	No data	0	1	1
NDUFAF8	0.019490889877114836	0.03206103384412952	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.7954782246301313	-0.7360166869002421	0	No data	No data	No data	-1	-1
IL17B	0.019218152443604492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15806200737902149	No data	No data	No data	0	1	0	0	0	0.41666499999999973	No data	0.3940404250885601	-0.09775594849113972	0	No data	No data	0	-1	0
TNFRSF11A	0.019218152443604492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15806200737902149	No data	No data	No data	1	0	0	0	0	0	No data	-0.3791414878099604	-0.760867333973634	0	-1	No data	0	0.5	0
GLRX2	0.018735645411099466	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15409357022794562	No data	No data	No data	0	0	0	0	0	No data	No data	0.698374661387789	0	0	No data	No data	0	-1	-1
HGS	0.01850902635567317	0.030445942907300665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6653799999999996	No data	-0.5517816211710773	-0.8708206578457458	-1	No data	No data	0	-1	-1
EAF2	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	0	0	0	0	0	0.0384599999999999	No data	0.58012085851219	-0.8217212944171095	0	No data	No data	0	0.5	0
ASAH1	0.01773983302486569	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14590339142678907	No data	No data	No data	0	1	1	1	0	0	No data	0.32735986663888306	-0.9275517326265675	0	No data	No data	0	0.5	-1
SDC4	0.017739833024865686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14590339142678904	No data	No data	No data	1	1	0	0	0	0	No data	0.271931652427589	-0.8255073187459058	0	No data	No data	0	0.5	-1
GLRX	0.01773037563561372	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14582560799083616	No data	No data	No data	1	0	0	0	0	0.4811300000000003	No data	0.9612419254011253	0	0	No data	No data	No data	0.5	-1
PON2	0.017534510883374186	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14421469476675677	No data	No data	No data	0	0	0	0	0	0.4067799999999998	No data	0.14742654719733284	-0.670091863889898	0	No data	No data	-0.15254249999999986	0.5	-1
CCN2	0.017370458492322473	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14286542613539097	No data	No data	0.75	0	1	0	0	0	0.5272199999999998	No data	0.18378828922692225	-0.8592000880151501	0	No data	No data	0	-1	-1
MMP9	0.017124169869743494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14083979572197405	No data	No data	0.75	0	1	1	1	1	0	No data	0.35465722025421953	-0.9750241352135316	0	-1	No data	0	0.75	0
EPO	0.01709060441346956	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14056373258776697	No data	No data	No data	0	1	0	0	0	0	No data	-0.01802458845592836	-0.9469868499371722	0	No data	No data	No data	1	0.5
